2050,9999,45.66438039,25.65363449,3.926901681210116
1,9999,45.14999192,19.783352,4.442151260797466
400,9999,39.61612942,24.4622737,0.05805233092019191
1500,9999,42.505278,18.216944,4.485119947003068
1950,9999,46.716667,24.633333,4.100041459958105
1950,9999,40.07526653,20.86121038,4.483289925150049
1965,9999,42.7708767,17.07101468,3.1704059211376308
1970,9999,43.4781776,26.05867506,2.6086092505115044
1975,9999,41.32412486,20.11775416,1.3815506317330821
1980,9999,42.44937629,22.12694893,2.291134626121611
1980,9999,41.77422544,18.08241812,3.8127769996421392
1980,9999,37.78762036,27.0365058,2.9294130556283267
1985,9999,46.50028145,20.69027563,0.8593704367098509
1985,9999,39.49157253,22.39473336,1.622282161114249
1985,9999,43.1566772,19.75507484,4.741861261163518
1990,9999,42.93162691,17.65402949,4.552177585042675
1990,9999,41.16337466,21.64963198,2.6453416721861918
1990,9999,44.92492945,23.31313216,4.854929197986632
1995,9999,43.06022707,21.20070859,4.144462441741107
1995,9999,41.80637548,23.608055,1.631999700302178
1995,9999,35.79431782,28.28937162,0.9332638962610496
2000,9999,49.9924822,26.3547207,4.99344603000155
2000,9999,49.98436,26.39925,3.022183201713948
2005,9999,39.33082233,27.57927663,1.0172777560463593
2005,9999,41.67777531,18.99685364,2.1414837712014005
2010,9999,44.92492945,21.82881292,4.38816634600132
2010,9999,42.44937629,17.56209825,0.007957610149445515
2015,9999,42.96377695,17.37809586,4.626078044156542
2015,9999,42.12787589,17.77653145,0.795720810868934
2015,9999,41.32412486,19.42189255,4.822001349879274
2020,9999,41.77422544,20.50970961,3.7815690040585084
2020,9999,41.38842494,22.72132594,0.43862496073947654
2025,9999,43.28527736,22.33527002,0.9392970233455972
2025,9999,39.2343722,26.02978968,3.6130380020092474
2030,9999,42.44937629,25.53765449,0.1447267536453234
2030,9999,43.76752797,24.19590844,1.6501648088985603
2035,9999,46.98253207,23.43118033,3.522854102771469
2040,9999,41.61347523,19.66427539,0.07634860663060405
2040,9999,42.67442658,17.37809586,1.0751513357387654
2045,9999,40.35962363,21.82881292,2.0278766308197307
2045,9999,43.89612814,26.86455497,3.0568354122059667
2035,9999,73.09862984,35.40695762,0.5159302960231421
2035,9999,74.32961633,35.55437024,1.5191955505483805
2035,9999,72.59175306,36.31654369,1.0404418628905372
2040,9999,75.92265766,35.14093459,4.601953937132841
2040,9999,71.39697206,31.45011565,4.134449214510328
2040,9999,72.51934209,33.67736372,0.3068489413494768
2040,9999,70.85388979,33.28479326,2.1277958467866154
2040,9999,68.57294424,27.83233113,3.309578404773832
2040,9999,68.46432779,28.56621267,0.7808345266582384
2040,9999,68.64535521,26.41453744,1.9274704534771585
2040,9999,68.82638264,25.69898254,1.9592485532173982
2040,9999,71.541794,29.54730073,2.169517858019277
2040,9999,73.50961123,31.24399445,1.9243864442239116
2040,9999,72.34361099,31.83601292,1.0212751988670528
2040,9999,73.68327084,32.48705831,4.603809121424912
2040,9999,73.13748349,33.69254539,1.3752413868509499
2045,9999,72.79016427,30.8827301,4.573793533092586
2045,9999,72.8397813,32.02550494,4.07935147040423
2045,9999,73.43518568,33.89871062,2.0800376227567634
2045,9999,72.79016427,35.38856269,0.9671579648289685
2045,9999,74.20424967,36.07327265,1.3525334587543285
2045,9999,74.27867521,35.18605954,4.704604447139476
2045,9999,69.49063169,32.27755225,1.3226945342788827
2045,9999,68.8704188,31.13788273,1.1053639794293824
2045,9999,69.6642913,30.02731883,3.932669591894866
2045,9999,67.48114192,28.8607273,4.964630703526222
2045,9999,69.26735505,26.26592574,3.5936573877392024
2050,9999,63.66063051,27.19651026,0.16716366907660374
2050,9999,64.72739668,26.88716235,2.093324093300828
2050,9999,68.59752512,30.09173454,4.279576406345816
2050,9999,62.39539621,25.66371049,3.8510042287542556
2050,9999,68.96965286,25.88711232,2.461721111670805
2050,9999,70.43335528,28.53430986,4.178503611088495
2050,9999,71.574547,30.09173454,0.44501017866773074
2050,9999,72.64131318,31.22278163,2.117832194285329
2050,9999,71.92186622,33.6512528,4.866827125243986
2050,9999,71.12799372,33.19572886,0.32725418456500677
2050,9999,73.55922826,35.40878513,1.7729862398086143
2025,9999,70.90724106,32.89655696,2.385484097616918
2025,9999,70.93306767,30.61292243,0.22778152976000388
2025,9999,71.0105475,29.5626526,4.783188427462901
2025,9999,71.9403055,29.49523688,2.0760386913987916
2025,9999,72.94754332,29.6749122,1.0564938107109971
2025,9999,68.86693879,28.0920214,1.6109195576575919
2025,9999,74.23887387,31.2332729,2.7739690622584643
2025,9999,73.95478115,30.5906928,0.21777983706420478
2025,9999,73.72234165,30.12269578,1.716112155975455
2025,9999,74.13556743,32.76634919,3.7371933638750447
2025,9999,73.54155538,33.56624389,4.579786596774475
2030,9999,74.63987991,31.45011565,0.3390612524023673
2030,9999,73.91577021,32.95123239,0.7897847662815655
2030,9999,69.53490655,26.60892664,0.6228387039621647
2030,9999,70.18660528,25.47039452,0.07122934163625028
2030,9999,69.86075591,28.21585476,3.333728896922874
2030,9999,70.838304,27.89634653,2.6667892357771255
2030,9999,70.29522173,28.75682756,2.4443350626750466
2030,9999,67.00052261,31.14074033,2.7416288739551153
2030,9999,66.52985131,30.73703939,4.272350279924597
2030,9999,70.838304,33.85794894,1.3380111985368943
2030,9999,71.20035885,34.18803146,2.559552668888742
2030,9999,71.52620821,34.75513999,3.3853779688085806
2030,9999,70.29522173,33.6472292,1.5047537758814906
2030,9999,69.93316688,31.14074033,2.8560801955710184
2035,9999,62.4904228,29.01044014,2.9133376351700084
2035,9999,65.20583416,26.38210729,0.9201264922864766
2035,9999,65.49547803,28.18394671,3.3232464164774216
2035,9999,68.06606746,28.59800587,3.7259320622317937
2035,9999,69.80393073,29.61027493,1.1670064731655239
2035,9999,70.60045139,29.95592898,1.0596360074070854
2035,9999,69.44187588,31.35740972,2.14761008233989
2035,9999,71.36076657,32.24971191,3.049823094911321
2035,9999,72.44693112,32.95123239,2.1856945641542276
2035,9999,72.4831366,33.91805938,1.57462182752503
2010,9999,63.9878824,26.34073733,3.0796162942367324
2010,9999,66.14410714,25.70495898,3.925260063148859
2010,9999,67.08483359,24.77137681,0.17053020087506587
2015,9999,63.51620824,28.61219968,4.36395758716808
2015,9999,66.98474927,24.81664351,3.0725677553428827
2015,9999,68.03080379,30.60387895,3.023905476052264
2015,9999,66.96581876,24.87323138,2.0514856543051714
2015,9999,70.49024764,31.09558849,1.3240961536529978
2015,9999,70.99561282,31.84270961,1.8452836318257932
2015,9999,72.34325328,32.69730974,4.432315032073923
2015,9999,71.43359597,33.37515964,0.18798565296820058
2015,9999,70.82715776,33.54380512,2.939423431846078
2015,9999,71.87157912,32.92383884,4.2632670217366515
2015,9999,73.5561297,32.09993401,2.5230113940645706
2015,9999,73.48874768,33.17799253,2.321985842629288
2015,9999,72.84861846,33.43141125,4.995817243246639
