1897,11.96676,47.32084,58.555
1897,7.97784,44.54745,64.93
1897,11.96676,44.54745,64.93
1897,15.95568,44.54745,57.97
1897,3.98892,41.63535,59.495
1897,-87.75623,38.58548,95.35000000000001
1897,-95.73407,28.64338,69.72250000000001
1898,-3.98892,49.95592,72.235
1898,7.97784,47.32084,69.475
1898,11.96676,47.32084,58.925
1898,7.97784,44.54745,65.57499999999999
1898,11.96676,44.54745,65.57499999999999
1898,15.95568,44.54745,58.1475
1898,3.98892,41.63535,59.8175
1898,-87.75623,38.58548,99.43249999999999
1898,-95.73407,28.64338,71.4975
1899,-3.98892,49.95592,73.825
1899,7.97784,47.32084,70.69749999999999
1899,11.96676,47.32084,59.48500000000001
1899,7.97784,44.54745,66.5525
1899,11.96676,44.54745,66.5525
1899,15.95568,44.54745,58.36
1899,3.98892,41.63535,60.265
1899,-87.75623,38.58548,106.7025
1899,-95.73407,28.64338,74.66000000000001
1900,-3.98892,49.95592,74.12249999999999
1900,7.97784,47.32084,72.2975
1900,11.96676,47.32084,60.220000000000006
1900,7.97784,44.54745,67.83250000000001
1900,11.96676,44.54745,67.83250000000001
1900,15.95568,44.54745,58.2975
1900,3.98892,41.63535,61.03
1900,-87.75623,38.58548,110.075
1900,-95.73407,28.64338,76.1275
1901,-3.98892,49.95592,73.6025
1901,7.97784,47.32084,72.2175
1901,11.96676,47.32084,60.1825
1901,7.97784,44.54745,67.7675
1901,11.96676,44.54745,67.7675
1901,15.95568,44.54745,58.67
1901,3.98892,41.63535,60.6675
1901,-87.75623,38.58548,115.40499999999999
1901,-71.80055,38.58548,57.8075
1901,-95.73407,28.64338,78.44500000000001
1902,-3.98892,49.95592,74.52
1902,7.97784,47.32084,71.7825
1902,11.96676,47.32084,59.9825
1902,7.97784,44.54745,67.41999999999999
1902,11.96676,44.54745,67.41999999999999
1902,15.95568,44.54745,58.7875
1902,3.98892,41.63535,60.040000000000006
1902,-87.75623,38.58548,119.3
1902,-71.80055,38.58548,58.2725
1902,-95.73407,28.64338,80.14
1903,-3.98892,49.95592,74.7125
1903,7.97784,47.32084,73.4475
1903,11.96676,47.32084,60.745
1903,7.97784,44.54745,68.7525
1903,11.96676,44.54745,68.7525
1903,15.95568,44.54745,58.9525
1903,3.98892,41.63535,61.0375
1903,-87.75623,38.58548,131.075
1903,-83.76731,38.58548,58.0625
1903,-71.80055,38.58548,59.6775
1903,-95.73407,28.64338,85.26
1904,-3.98892,49.95592,74.8275
